frame,time,hip_flexion_r_angular_velocity_deg_per_s,hip_flexion_r_angular_velocity_rad_per_s,hip_adduction_r_angular_velocity_deg_per_s,hip_adduction_r_angular_velocity_rad_per_s,hip_rotation_r_angular_velocity_deg_per_s,hip_rotation_r_angular_velocity_rad_per_s,hip_flexion_l_angular_velocity_deg_per_s,hip_flexion_l_angular_velocity_rad_per_s,hip_adduction_l_angular_velocity_deg_per_s,hip_adduction_l_angular_velocity_rad_per_s,hip_rotation_l_angular_velocity_deg_per_s,hip_rotation_l_angular_velocity_rad_per_s,femur_r_linear_velocity_magnitude_mm_per_s,femur_r_linear_velocity_magnitude_m_per_s,femur_r_linear_velocity_x_m_per_s,femur_r_linear_velocity_y_m_per_s,femur_r_linear_velocity_z_m_per_s,femur_l_linear_velocity_magnitude_mm_per_s,femur_l_linear_velocity_magnitude_m_per_s,femur_l_linear_velocity_x_m_per_s,femur_l_linear_velocity_y_m_per_s,femur_l_linear_velocity_z_m_per_s,pelvis_linear_velocity_magnitude_mm_per_s,pelvis_linear_velocity_magnitude_m_per_s,pelvis_linear_velocity_x_m_per_s,pelvis_linear_velocity_y_m_per_s,pelvis_linear_velocity_z_m_per_s
105,4.375,206.32056286453823,3.6009731365541358,-18.765232267949127,-0.32751508797719503,63.03502861419075,1.100168793406467,-101.16860130445632,-1.7657251924001929,25.80950029714225,0.4504607584795871,-0.6147260853046186,-0.010728994186461123,704.5600470918193,0.7045600470918193,-0.212774420917421,-0.5815307785631073,0.3360860891870848,731.952946118542,0.7319529461185419,-0.09363808161582453,-0.5896668769428152,0.42341468944691585,734.0253293814247,0.7340253293814247,-0.1640493760499165,-0.6093262538996899,0.37497000239980915
106,4.41667,204.87446724908423,3.5757340067658094,54.97599163247214,0.9595120635354911,-64.70176165813042,-1.1292587727750016,-156.4149441961946,-2.729955775546791,13.865568347161581,0.24199982031827774,17.74185530860782,0.30965379054764114,307.0412445630872,0.30704124456308723,-0.167311038906866,-0.0012530278095330537,0.25744858135958576,209.35374416515202,0.209353744165152,0.05278379647657989,-0.04112105418773542,0.19837318349004796,317.89628625609737,0.3178962862560974,-0.046871250299976144,-0.14061375089992842,0.28122750179985684
107,4.45833,153.24451069378767,2.674621272214255,40.026984757845455,0.6986026736699884,-3.1585543395781444,-0.05512717282879366,-179.09860427211973,-3.1258603302748718,-15.827033342533415,-0.27623384265013157,-74.67097245361317,-1.3032543249815387,645.5937331626805,0.6455937331626804,-0.1921430695131302,0.6161569347189263,-0.014931206742102084,629.8989451365427,0.6298989451365427,0.21871370703797338,0.576273615521644,-0.12979104549794296,376.7046168009092,0.3767046168009092,0.03516187590014381,0.37506000960153396,0.0
108,4.5,188.83287161676594,3.2957553457083137,-1.5554918082165672,-0.02714845354117928,-73.7538919794739,-1.2872482512020578,-127.7545039214411,-2.2297367276811544,-31.633157529699496,-0.5521027516952921,45.45236495640968,0.7932934213074379,225.12199122118446,0.22512199122118445,0.1766375852254823,0.11809930144553316,0.0743749246398181,143.29969357630185,0.14329969357630185,0.021614014515923752,0.1220758052246449,0.071868869020752,226.30855057956327,0.22630855057956328,0.10546031317494632,0.18748500119990458,0.07030687544996421
109,4.54167,43.12511571991529,0.7526752596160866,17.25021562688023,0.30107305936803763,-0.874540290813346,-0.015263607516041607,-171.1649423647489,-2.987391808251197,-29.975586705769768,-0.5231726832327231,1.5364638737806637,0.026816353435419157,646.7489631320855,0.6467489631320855,0.09511925775369151,0.618721101677102,-0.16254459836084256,735.906618825026,0.7359066188250261,0.26553103985018683,0.5971736006236706,-0.3382831790448962,551.2355958244799,0.5512355958244799,0.19920281377489862,0.4687125029997614,-0.21092062634989264
110,4.58333,24.64030993284778,0.43005453704005664,25.459643374241562,0.4443546032640741,-65.83716491580178,-1.1490752979592362,-139.28673690233794,-2.4310121633048842,-16.854339926784576,-0.29416372497273086,-17.165588716873057,-0.29959604115262356,885.3953130266935,0.8853953130266935,0.13302201499059838,0.7813158827336154,-0.3946840448329131,916.8544598322414,0.9168544598322415,0.13454146128804112,0.7763597980120132,-0.4688135660787729,872.0649321581217,0.8720649321581216,0.14064750360057524,0.7501200192030679,-0.42194251080172573
111,4.625,-14.559222174214549,-0.25410636346941134,25.190477170515997,0.4396567667739692,-60.33718660580874,-1.0530825676615845,-117.18233177529325,-2.045217514643239,19.90235900629942,0.34736169357387175,1.4042529495411182,0.024508837500334307,526.7204678164333,0.5267204678164332,0.05329730901496158,0.2628268742406865,-0.4533385955832531,508.373191126838,0.508373191126838,0.030071594631011153,0.26419433381364726,-0.4332901506307243,528.2446574056651,0.5282446574056651,0.04101234401247913,0.28122750179985684,-0.4452768778497734
112,4.66667,-4.688461010193872,-0.08182908147926249,31.2172080865189,0.5448430643899537,-37.2423712341676,-0.6500019992862487,-121.86604035858183,-2.126963650625544,13.5499049878867,0.23649045537102528,-30.00397332299129,-0.523668123166742,503.14520250324813,0.5031452025032481,-0.00967091440668148,0.23105489512499228,-0.4468503145969039,486.8498828041006,0.48684988280410063,-0.00012444454272759778,0.2322049343474404,-0.4279061361614521,503.32063110532243,0.5033206311053224,-0.011717812574994036,0.2343562514998807,-0.4452768778497734
113,4.70833,14.550611588036725,0.2539560803900816,14.733673041108174,0.25715110547966347,3.8062364810294076,0.06643135870348585,-81.62235898014245,-1.4245789074482467,-26.624856288511957,-0.46469140510485096,-54.85230024583755,-0.9573532415823602,477.1986179577168,0.4771986179577168,-0.0378298490481253,-0.47498291865370046,0.026050921077059672,480.07120368188106,0.48007120368188105,-0.06425061651679416,-0.4755895525803631,0.012441718458156354,471.746068374799,0.471746068374799,-0.046882501200191745,-0.46882501200191745,0.023441250600095873
114,4.75,-14.781375993400227,-0.25798367906008157,6.811809589119811,0.11888850534906281,28.233469078941066,0.49276699468753243,-36.688145344924074,-0.6403289327191558,-40.292363255834665,-0.7032344022238972,-29.38019823455438,-0.5127811940815992,418.9513491851841,0.41895134918518406,-0.09770470040863558,-0.40566060135111187,0.037596555874162996,424.4931806363334,0.4244931806363334,-0.11328065140744585,-0.4086472703765742,-0.019218814667678205,432.7665969367633,0.4327665969367633,-0.09374250059995229,-0.4218412526997853,0.023435625149988072
115,4.79167,-7.726796747983275,-0.13485804388469866,31.61403650246112,0.551769026813619,18.39566321775265,0.3210648912377983,35.81842170308391,0.625149391586609,-33.691303674964566,-0.5880241784173971,0.8737678803504022,0.015250126410286382,685.8392981983299,0.6858392981983299,-0.2366470323639985,-0.5597715787473347,0.31785138768488463,680.6936752311599,0.6806936752311599,-0.26856062078693455,-0.5609216179697829,0.276741776673492,685.3668338981226,0.6853668338981227,-0.24607406407487475,-0.5624550035997137,0.30466312694984493
116,4.83333,-58.40171236585131,-1.0193021695867925,22.790019734366528,0.3977608809591794,21.557463598704434,0.37624871817621797,131.89798027743197,2.3020540325717316,-49.11427845319341,-0.8572058687495326,2.6222333085491507,0.04576660498964705,476.9772208050675,0.4769772208050675,-0.21290990863347578,-0.26476709418037975,0.3347760830941915,444.10690051063693,0.44410690051063695,-0.2581599350451721,-0.2659517472258436,0.2446508842537838,470.72576052847546,0.4707257605284755,-0.2226918807009108,-0.28129500720115047,0.30473625780124636
117,4.875,-107.70714373523069,-1.8798442860985591,26.957728182131437,0.47050111563585917,25.244304954915883,0.44059623884080085,218.26013515949813,3.8093579843810814,-46.5064877540592,-0.8116913348467559,-1.0486759385133158,-0.018302847913498968,668.066373887054,0.668066373887054,-0.16648105102275462,-0.4506494491427028,0.4642324994615679,633.3039631751001,0.6333039631751001,-0.1768371256129593,-0.45087831266955813,0.4080579467949217,666.9895847749875,0.6669895847749875,-0.1640493760499165,-0.4687125029997614,0.4452768778497734
118,4.91667,-112.30616466143125,-1.960112343628878,-19.28501608223488,-0.33658702693505615,-38.284095478514416,-0.6681835172479506,256.1776536457249,4.471143526151555,-24.43100279826153,-0.42640143839361166,34.28496176250782,0.5983854666761196,705.615605039441,0.705615605039441,-0.1244295235586479,-0.534642363498617,0.4433601458123598,742.0239612684456,0.7420239612684456,0.0026161961913652456,-0.5367994022392287,0.5122881185130205,735.5202908677585,0.7355202908677585,-0.07030687544996421,-0.5624550035997137,0.4687125029997614
119,4.95833,-115.01561088345586,-2.007401101108929,-24.793871088353917,-0.43273468480680577,-16.849972573025802,-0.2940875002700409,231.3377737951291,4.0376058369588606,2.2979781883524866,0.0401072855257653,-7.703338820900451,-0.13444862582141065,1132.1205992122934,1.1321205992122934,0.03489933503801505,-0.904445400961414,0.6800423547503888,1212.714808032354,1.212714808032354,0.019953105521785707,-0.8993233503542153,0.813324406807428,1113.7061261762071,1.1137061261762071,0.011720625300047936,-0.8438850216034515,0.7266787686029721
120,5.0,-132.3941123445037,-2.3107131706668587,0.8665443411047915,0.01512405186680345,4.166038743539635,0.07271109284041427,229.44672821268142,4.004600865239855,23.735517705924806,0.41426293363379907,-69.70073244275389,-1.2165072721776855,170.15862024111678,0.17015862024111678,0.1531139906573592,-0.07418611223016244,0.002546106736265794,200.98662097198923,0.20098662097198922,0.12066114254927025,-0.06328648676367629,0.14775429293781542,126.20470379091206,0.12620470379091206,0.11717812574994035,0.0,0.046871250299976144
121,5.04167,-91.30557390347433,-1.5935828900386382,-21.021679891939872,-0.3668975284146365,-6.9426612551797175,-0.1211722977535283,144.97180864466648,2.5302353834206084,51.157390438669964,0.8928648998830572,20.759668351261276,0.36232456435157195,270.67334186836496,0.27067334186836495,0.1440581469791015,0.2274789025178774,-0.027652435632297936,276.4903836095029,0.2764903836095029,-0.05821644444530881,0.2502565450281563,0.10212462727102957,376.11257925234924,0.37611257925234926,0.02929453143748509,0.37497000239980915,0.0
122,5.08333,-114.18660049187439,-1.9929321402425846,-0.3439389454799942,-0.006002867024463168,9.896781420982721,0.1727314211463515,56.78778756601356,0.9911338679500334,52.129940453554546,0.909839099783113,-61.166930179907524,-1.0675643249768738,1720.0410432707683,1.7200410432707682,0.3336475866091557,1.4942309287552324,-0.7838969384027178,1723.6145051262179,1.723614505126218,0.3018211242503616,1.4941164695237867,-0.804591167448115,1728.0272420387873,1.7280272420387874,0.3164568831012943,1.5002400384061358,-0.7970025204032597
123,5.125,-69.5682093843063,-1.214194308472962,-17.46662356963569,-0.30485009049658784,43.308303702221885,0.7558724930574218,13.171292131535736,0.22988241443732066,28.430584085432127,0.4962073005558914,27.32260404052303,0.47686940072583306,533.2200409469604,0.5332200409469604,0.25561373955287514,0.29424411488975505,-0.36387584293549596,491.7647448710436,0.4917647448710436,0.08296016769097951,0.3104076014739143,-0.37228657754743016,569.5206506235886,0.5695206506235886,0.1581904697624195,0.37497000239980915,-0.39840562754979725
124,5.16667,-55.86327284403435,-0.9749980420683361,-17.65321731102073,-0.3081067656473716,30.16430213366553,0.5264663887988141,-6.827304022081628,-0.11915893421997605,-0.917347654351326,-0.016010736953877527,139.71374399891928,2.4384648430696103,390.5455465882499,0.3905455465882499,0.2644138997597241,-0.23885914139075978,-0.15986689509663493,252.15069682237205,0.25215069682237207,-0.007819980633238818,-0.19632485492469257,-0.15803598688179213,258.8549404450916,0.2588549404450916,0.11717812574994035,-0.09374250059995229,-0.21092062634989264
125,5.20833,-51.80443952067065,-0.9041580367859758,-45.12781151594058,-0.7876288951725766,5.237727864223165,0.09141559655414473,36.83146901634431,0.6428304026814853,-11.137670448401588,-0.19438902032668093,55.52374507557429,0.9690721646067592,298.0880727239766,0.2980880727239766,0.04022884300220921,-0.15638564792437007,-0.2505627035579584,295.98737748412566,0.2959873774841257,-0.07213435376772057,-0.13375705786753925,-0.2539964805013318,297.4361258844253,0.2974361258844253,-0.023441250600095873,-0.09376500240038349,-0.28129500720115047
126,5.25,-47.94342720188741,-0.8367706593631474,-46.25871424079383,-0.8073668712410413,15.893396611378282,0.2773921001938607,-13.207776601442308,-0.2305191885630351,17.295350269502755,0.3018608074885117,-12.029890663117072,-0.20996120072631688,697.1601992680578,0.6971601992680578,-0.12552520769346792,0.5721988682555803,-0.37797383618978564,697.0639486622176,0.6970639486622177,-0.11478435629873766,0.568914676645206,-0.3860813266286365,686.0676693507249,0.6860676693507249,-0.11717812574994035,0.5624550035997137,-0.37497000239980915
127,5.29167,34.29988847504977,0.5986459869564754,-57.675610128370465,-1.006629294836654,28.15176521663903,0.49134099327876585,-10.555243470183893,-0.18422375190434084,32.33956192566625,0.5644318342554738,0.965786640709565,0.016856156752157413,567.6125161397179,0.5676125161397179,-0.2503341440677307,-0.4862606139213956,0.15187955800938316,601.0434516626943,0.6010434516626944,-0.30927115102337316,-0.46403224387556946,0.22422904043653138,532.870667263905,0.5328706672639051,-0.28122750179985684,-0.4218412526997853,0.1640493760499165
128,5.33333,110.54826113245292,1.9294311391157788,-40.6605033712353,-0.7096596593463101,80.28794831606886,1.4012890477864386,-58.10427484591396,-1.0141109055449196,40.42193250784124,0.7054958122807583,-20.589277571470884,-0.35935068422918903,310.5392478777499,0.3105392478777499,-0.27923760251591256,-0.10321361195623269,0.08836252667614265,310.1677340612481,0.3101677340612481,-0.2560174013065464,-0.10086719771159418,0.1431255459613764,303.4374593528606,0.30343745935286065,-0.2637140692510786,-0.09376500240038349,0.11720625300047936
129,5.375,199.64797838049256,3.4845145676900517,-13.129628888907808,-0.22915525367640605,52.41734565559165,0.9148552668460199,-95.37617513871676,-1.664628284129367,45.29555556834738,0.7905565811877132,-12.28396542976893,-0.2143956419506281,600.8341228651947,0.6008341228651947,-0.20494049391301444,-0.45931765522234924,0.3286766325051428,629.9123157144311,0.6299123157144311,-0.12962973200791436,-0.46348297141111666,0.4064101294015632,622.2588777593946,0.6222588777593946,-0.1640493760499165,-0.4687125029997614,0.37497000239980915
130,5.41667,229.77015890585457,4.010245795737734,35.505696983381966,0.6196913155754337,-41.886097573378905,-0.7310503134670691,-175.2586710936576,-3.0588408532541362,23.138010431993813,0.40383446439908754,31.37572602951197,0.5476097244186714,291.87377971451724,0.2918737797145172,-0.1333408971355782,-0.01358877190703654,0.2592794895744286,219.26860230666225,0.21926860230666226,-0.023690951022136076,-0.042082281000527896,0.21388440902266945,303.3646401881519,0.3033646401881519,-0.0644479691624672,-0.09374250059995229,0.28122750179985684
131,5.45833,162.99729623931285,2.8448394912245805,51.29187653405711,0.895212125045714,-30.45171603293273,-0.5314827076570221,-175.23906162707544,-3.0584986034977177,-29.52917949198507,-0.5153814075475259,-11.01987292037406,-0.19233306561189026,366.1942699514102,0.3661942699514102,-0.1902848954276276,-0.11862554747040704,0.28951318001895754,265.33300160494866,0.26533300160494866,0.0485686287534274,-0.16663547210033974,0.20068709345545946,418.83814813195573,0.41883814813195575,-0.05860312650023968,-0.28129500720115047,0.30473625780124636
132,5.5,180.7554284140775,3.1547773666785646,1.3787323514756022,0.024063419037012958,-46.703122782288865,-0.8151232635141156,-151.12983222304516,-2.6377131702787593,-28.672694296132313,-0.5004329208853069,19.183114228869677,0.33480850407994894,918.4524552249787,0.9184524552249788,0.15432339135708545,0.8775199778451345,-0.22293023992162725,942.9569736209019,0.9429569736209018,0.25119488548826324,0.8580665780624295,-0.2996510157117127,856.9238819698616,0.8569238819698616,0.21092062634989264,0.7968112550995945,-0.2343562514998807
133,5.54167,35.65447773394287,0.6222880295363099,16.867795082108387,0.29439856173449863,30.308356685003336,0.5289806150221421,-146.34310519317646,-2.5541690232133414,-38.8797155056806,-0.6785790478128185,-39.892522260425004,-0.6962558603695471,309.92189190607104,0.30992189190607106,0.012616101917901294,0.3093033349568372,-0.014961953068168655,404.377203699138,0.40437720369913804,0.2432526059078611,0.2810787405074009,-0.15919746928058304,204.30704341499649,0.20430704341499648,0.14061375089992842,0.14061375089992842,-0.046871250299976144
134,5.58333,20.153768759573687,0.3517496215401343,24.99074896574126,0.4361708519915526,-102.51405071922869,-1.7892077146070018,-149.78692500689496,-2.614275017808147,-4.1796077485405805,-0.07294791665390035,18.958494010274507,0.3308881416989138,952.9941528237539,0.9529941528237539,0.14485531109660074,0.8684536956332882,-0.36469572619411855,1001.9321377269357,1.0019321377269357,0.20771274415564078,0.8601840161613306,-0.46990092877750783,910.5952858498725,0.9105952858498726,0.18753000480076698,0.7970025204032597,-0.39850126020162985
135,5.625,-10.083823383909527,-0.17599591923881744,29.337646538158253,0.5120385268771778,-86.95361438059204,-1.5176268674508209,-118.27639358160418,-2.0643124953836813,-4.678972266708064,-0.08166347166355799,-0.5266444727223252,-0.009191680036434039,522.9158399784029,0.522915839978403,0.058015473660788956,0.30296381526294397,-0.42224176387178214,528.4212804497985,0.5284212804497985,0.11080284612997596,0.30239165644580557,-0.4189404074968937,513.5825149803138,0.5135825149803138,0.08202468802495826,0.28122750179985684,-0.4218412526997853
136,5.66667,-5.85410440187936,-0.10217339656828815,36.39753561992403,0.6352568361795897,-30.98629705715358,-0.5408129066483595,-110.71926732959201,-1.9324157602971703,2.583883137317676,0.04509726823295421,-45.96145854694636,-0.8021787806631028,492.62809862465116,0.4926280986246512,-0.01750805980443445,-0.4563252646087155,-0.18477868999484004,462.40505992707483,0.4624050599270748,-0.017646808317590506,-0.451204443195327,-0.09960712847562068,453.98018067485634,0.45398018067485635,-0.035153437724982105,-0.4218412526997853,-0.1640493760499165
137,5.70833,17.35058104686089,0.3028247664018471,11.480127453876406,0.20036602261873673,-31.769013454175955,-0.5544738848857471,-92.21212673880864,-1.6094052218585118,-23.133298250061763,-0.4037522213094203,-31.541505431130027,-0.5505031208088925,378.1616683907076,0.3781616683907076,0.042372807481227986,0.2458584291455368,-0.2841908257567287,421.89719677921096,0.42189719677921095,0.011619042732139807,0.24235597666329592,-0.3451460894631792,386.0696404862397,0.38606964048623965,0.03516187590014381,0.23441250600095873,-0.30473625780124636
138,5.75,-7.038934610263108,-0.12285258478167507,19.57527241682675,0.3416529556484546,22.084802867967078,0.38545252469991204,-48.39304811257447,-0.844618024640452,-13.048936221459343,-0.22774690094721348,-8.227008208273181,-0.1435883808229664,250.85790387469504,0.25085790387469503,-0.07987623166660364,-0.230723043011052,-0.057587784944978015,281.69534739732086,0.2816953473973209,-0.11742129324722417,-0.2324509626388099,-0.10738276680053128,259.9796828636583,0.2599796828636583,-0.08788359431245527,-0.2343562514998807,-0.07030687544996421
139,5.79167,-5.85891586514368,-0.10225737244408929,31.559502387997938,0.550817226961577,39.62291882509115,0.6915503927482837,31.23956169350578,0.5452332084315715,-42.727679983872065,-0.7457386974570451,-31.128420582333423,-0.5432934301072888,1066.722596348551,1.066722596348551,-0.3310246292509744,-0.9356169841373656,0.39107627310225457,1066.7467894936538,1.0667467894936538,-0.31156550788009807,-0.935296575199768,0.40754872544766857,1068.331036788556,1.0683310367885561,-0.322239845812336,-0.9374250059995228,0.39840562754979725
140,5.83333,-56.84948060729888,-0.992210614646031,29.72828027937956,0.5188563718308731,35.59025117170315,0.6211670645579898,106.315046733158,1.8555476099052484,-40.745365913905914,-0.7111407901275266,-10.309304694163576,-0.17993131050446143,310.09547244608245,0.31009547244608243,-0.20935666486728083,0.18232210976998398,0.13815801531662952,296.2799603258643,0.2962799603258643,-0.23615586316991727,0.1788082113645985,0.006312426614234802,265.7895686071138,0.2657895686071138,-0.20511094275083888,0.14064750360057524,0.09376500240038349
141,5.875,-100.68364713286454,-1.7572611453846347,8.089230557363452,0.14118370717892828,34.45620087097114,0.6013741529269842,214.6092086418042,3.7456372958989514,-56.571993500222106,-0.9873675509957072,33.211332674872516,0.5796471041517008,575.7792308266465,0.5757792308266465,-0.23084248116412964,-0.3068773815721705,0.42902184585487196,485.6210346231032,0.4856210346231032,-0.15352880579978453,-0.3085595284945573,0.3421223647078947,576.4699342690749,0.5764699342690749,-0.18162609491240755,-0.37497000239980915,0.39840562754979725
142,5.91667,-108.01292255704074,-1.8851811333220134,-18.73536975404499,-0.32699388878664526,-10.798169536772631,-0.18846361160523334,265.6789062383177,4.636971666955946,-13.088768563505289,-0.2284421064646958,-17.311971338252743,-0.3021508998633993,793.2920829490579,0.7932920829490578,-0.01971444724302433,-0.652650119533408,0.4505235742029323,824.9863345837341,0.8249863345837342,-0.07460879455632341,-0.6518834267184426,0.5000839709434588,770.551986288706,0.7705519862887059,-0.05273015658747316,-0.6093262538996899,0.4687125029997614
143,5.95833,-108.32152469423448,-1.8905672566947356,-35.366208271633724,-0.6172567782860616,-22.272844453362,-0.38873446949572354,238.07236864797522,4.1551466909288886,1.4505252929812962,0.025316442245979013,11.717360669266887,0.20450652332239352,1281.5315680570086,1.2815315680570085,0.0996281765311936,-1.0897777885184219,0.66691960386513,1369.115346303571,1.369115346303571,0.018412913488643424,-1.0826984850535004,0.8377957904905359,1224.3566252838243,1.2243566252838243,0.04102218855016778,-0.9845325252040267,0.7266787686029721
144,6.0,-127.31509630087233,-2.222067617943875,1.3781311288332916,0.0240529257223671,20.70066477423138,0.36129475766194624,244.20643786230264,4.262206395264124,20.302341157081607,0.3543426990542293,-65.29473151539587,-1.1396080491493645,217.47474231082984,0.21747474231082983,0.1494307182720309,-0.07891214405972546,0.1368889970003576,329.1528882061922,0.3291528882061922,0.12316362217572925,-0.06687392254713394,0.2978258290850413,221.0912454829387,0.22109124548293868,0.11717812574994035,0.0,0.18748500119990458
145,6.04167,-80.17001778270799,-1.3992307716906582,-29.273949146464776,-0.5109267976671941,16.024169993922364,0.279674526293225,150.21541805738818,2.621753632361168,54.91759251531127,0.9584928066607761,-3.6586938044671315,-0.06385625321026907,402.34035373446255,0.40234035373446253,0.2195323317463467,0.31027028335780105,-0.1319684311729675,344.81922370729706,0.34481922370729706,0.03439175129966664,0.34132706395207235,0.03483302878738462,490.7861402981558,0.49078614029815576,0.11131921946244334,0.4687125029997614,-0.09374250059995229
146,6.08333,-107.63960917304439,-1.8786655856295154,-15.069515010039467,-0.26301265360389503,-5.576897451641313,-0.09733522257722214,62.69571928584834,1.0942467284441615,27.50726565185109,0.4800923538455457,-54.95442239730121,-0.9591356093646215,1406.4734035820697,1.4064734035820698,0.28168774543904884,1.2697134233127614,-0.5353945010107835,1410.4242559713823,1.4104242559713822,0.15968350453040164,1.2780117175925805,-0.5748772128980055,1445.443471867198,1.445443471867198,0.2226918807009108,1.312710033605369,-0.5625900144023009
147,6.125,-93.27177984234777,-1.6278996574442461,11.499682098153082,0.200707315545421,16.558291829042567,0.28899671092286683,4.1938248757144345,0.07319605233325886,22.080985874568544,0.38538590559758074,39.793342611399474,0.6945248489430792,577.9467806379854,0.5779467806379854,0.2332755865340106,0.3727900773065119,-0.37501005351700883,551.5025589678916,0.5515025589678916,0.1440309694352874,0.38581813357275285,-0.3668167392555872,606.2764972681827,0.6062764972681827,0.17576718862491053,0.4218412526997853,-0.39840562754979725
148,6.16667,-72.44575959816453,-1.264417034096255,-11.499682098153082,-0.200707315545421,35.787579038919475,0.6246110855468527,-21.19071735234622,-0.3698477886579368,-4.2258758531484215,-0.07375544741796433,155.56924958592128,2.7151956201311513,314.90294056984175,0.31490294056984175,0.15515731283306464,-0.11627411481886171,-0.24813383581657292,273.6487916397075,0.2736487916397075,-0.06370559309723015,-0.07886637135435438,-0.25417583292555423,306.0682775051984,0.3060682775051984,0.02929453143748509,0.0,-0.30466312694984493
149,6.20833,-42.92973535721075,-0.7492652289931516,-47.789966392964416,-0.8340922629746673,-0.3496210926748274,-0.0061020392015959666,34.87034186235818,0.6086022767941616,-16.23681123127327,-0.283385816010513,74.5470834865309,1.301092054599058,490.15091820513345,0.49015091820513346,0.05697744772861133,-0.4811236564207666,-0.07430693305460079,466.76620527520794,0.46676620527520796,-0.041824833910681314,-0.45942790910021886,-0.07104484495839604,438.07551999798045,0.43807551999798044,-0.011720625300047936,-0.42194251080172573,-0.11720625300047936
150,6.25,-55.43372429543089,-0.9675010055980429,-51.293309700231305,-0.8952371385141819,14.85913900150618,0.2593408995877855,-9.715569335111935,-0.1695686736034996,29.131180241232556,0.5084350102014241,-14.3617924867599,-0.2506605653821444,687.0944684025484,0.6870944684025484,-0.10429668518059114,0.560938782734297,-0.3828429077236333,704.826175167759,0.7048261751677589,-0.12453108174868997,0.5628784011243961,-0.4055118400586559,683.2851337677603,0.6832851337677602,-0.09960140688744931,0.5624550035997137,-0.37497000239980915
151,6.29167,2.74554491497473,0.0479187985276968,-50.5148981567693,-0.8816512941452389,5.946745242454369,0.10379028425813722,-17.25011417977927,-0.3010712887821093,34.69629026550266,0.605564503360679,-4.215671479744752,-0.07357734750396736,531.2986793251806,0.5312986793251806,-0.2985485371909392,-0.42903328903121474,0.09527588622988314,528.8365457260983,0.5288365457260983,-0.2698472629269745,-0.4284840165667619,0.15248604635554983,523.5449945726648,0.5235449945726648,-0.28708640808735386,-0.4218412526997853,0.11717812574994035
152,6.33333,139.16639192206526,2.4289117471608788,-41.91907850581295,-0.7316259393284209,67.5488510682517,1.178949857080281,-41.6864264466939,-0.727565394885249,49.131530167814915,0.8575069679712924,-8.69586698332343,-0.1517715101744607,253.95114835213522,0.2539511483521352,-0.2096120520274442,0.02617682623165003,0.14095654352547884,287.7539209891901,0.28775392098919006,-0.19699792935192265,0.03266666465462579,0.2071883778015798,266.8212641639571,0.2668212641639571,-0.20511094275083888,0.046882501200191745,0.16408875420067112
153,6.375,191.8498657107506,3.3484118261615694,-35.57638358828864,-0.6209250295681116,90.18998740048791,1.5741122324707155,-119.7417350501155,-2.0898875286752125,36.14443162377064,0.6308393380967581,-6.716870657770985,-0.11723150840870095,249.18317390745244,0.24918317390745245,-0.16922169175684745,0.13206569817188102,0.12655008717466704,213.78236203627472,0.2137823620362747,-0.07490703233975679,0.11757291533376585,0.1620754281307891,222.3298615916625,0.22232986159166251,-0.11717812574994035,0.09374250059995229,0.1640493760499165
154,6.41667,217.1294117742036,3.789623138378395,52.10285598765231,0.9093663866769748,-36.91667685292402,-0.6443175599783025,-165.2849505194164,-2.884766590559728,32.87951353875438,0.5738557677053161,13.829859147951163,0.2413765772188054,596.196346339004,0.596196346339004,-0.10300432145237982,-0.4574581390666495,0.3682013635930621,595.9356056455425,0.5959356056455425,-0.0057487657151978795,-0.47739215225575066,0.3566551986632096,652.8672629956187,0.6528672629956187,-0.04101234401247913,-0.5155837532997376,0.39840562754979725
155,6.45833,163.41419298157138,2.85211571201783,48.22810517701541,0.8417392273370415,-33.45501079391175,-0.5839000896440021,-171.41282348098778,-2.9917181498830843,-17.223063781911176,-0.3005991702753366,-36.65945947433421,-0.6398282698285617,317.9472915639776,0.3179472915639776,-0.06260776886044893,0.2729452062671808,0.15057111896692443,302.7859643092574,0.3027859643092574,0.1999867460330506,0.22195361865808552,0.04920602359854109,206.02979091397015,0.20602979091397014,0.08204437710033556,0.09376500240038349,0.16408875420067112
156,6.5,178.91936812877742,3.1227320694349716,0.6020815314650277,0.010508305089514572,-52.170029480489944,-0.9105387852970563,-162.59971124523315,-2.8379003240213674,-27.49371816745384,-0.4798559056374512,33.66484489584673,0.5875623856057329,884.0130175488957,0.8840130175488957,0.19816863671292098,0.8444835277435643,-0.17045755480186636,918.384162378459,0.918384162378459,0.298589661105921,0.8228902539847618,-0.2777144466626272,816.7449857925458,0.8167449857925457,0.2636507829373658,0.7499400047996183,-0.18748500119990458
157,6.54167,54.46074606157511,0.9505193318670201,26.612884052483235,0.46448245016732387,-22.940290367361545,-0.4003835982739985,-149.84354803159752,-2.6152632760216448,-36.3057310697178,-0.6336545445101786,-36.1216572920622,-0.6304418510235045,179.1005573327737,0.1791005573327737,0.1452625412891778,-0.047380471647229305,0.09343925642686894,359.42644332911317,0.35942644332911317,0.3527309043761617,-0.06803540494592485,-0.011809357985736176,326.42048660757524,0.3264204866075752,0.2577918766498688,-0.18748500119990458,0.07030687544996421
